location,ticket_number,issued_date,description,status,dayofweek,hourofday,lat,lon,count,amount
300 WAVERLY AVE,230700635,2023/01/30 10:17:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700636,2023/01/30 10:19:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900574,2023/01/30 14:49:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900575,2023/01/30 14:50:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900573,2023/01/30 14:49:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900577,2023/01/30 14:52:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900576,2023/01/30 14:50:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900578,2023/01/30 14:52:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Monday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900582,2023/01/30 14:54:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Monday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900581,2023/01/30 14:54:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Monday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900583,2023/01/30 14:55:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Monday,14,43.0400816,-76.1317789,1,100
300 WAVERLY AVE,230900586,2023/01/30 16:22:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Monday,16,43.0400816,-76.1317789,1,100
300 WAVERLY AVE,230100165,2023/01/30 16:22:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100166,2023/01/30 16:22:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,16,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900587,2023/01/30 16:26:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Monday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700678,2023/02/01 09:54:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700679,2023/02/01 09:54:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,9,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700704,2023/02/01 11:13:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700707,2023/02/01 11:15:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700706,2023/02/01 11:15:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700705,2023/02/01 11:13:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700745,2023/02/02 12:28:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700746,2023/02/02 12:28:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700747,2023/02/02 12:29:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700749,2023/02/02 12:31:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700748,2023/02/02 12:29:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700750,2023/02/02 12:31:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700751,2023/02/02 12:32:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700752,2023/02/02 12:32:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700754,2023/02/02 12:33:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Thursday,12,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700753,2023/02/02 12:33:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Thursday,12,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100212,2023/02/02 14:19:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Denied,Thursday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900642,2023/02/02 14:18:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Thursday,14,43.0400816,-76.1317789,1,100
300 WAVERLY AVE,230100213,2023/02/02 14:19:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Denied,Thursday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900643,2023/02/02 14:19:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Thursday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100215,2023/02/02 14:21:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900644,2023/02/02 14:19:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900645,2023/02/02 14:19:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100214,2023/02/02 14:21:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900579,2023/01/30 14:52:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900580,2023/01/30 14:52:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100236,2023/02/06 10:25:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,10,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100237,2023/02/06 10:25:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100238,2023/02/06 10:27:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Monday,10,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100240,2023/02/06 10:27:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100239,2023/02/06 10:27:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100241,2023/02/06 10:29:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100244,2023/02/06 10:37:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Monday,10,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100245,2023/02/06 10:37:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100247,2023/02/06 10:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100246,2023/02/06 10:39:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100273,2023/02/07 09:46:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100286,2023/02/07 11:46:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100288,2023/02/07 11:48:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100287,2023/02/07 11:46:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100290,2023/02/07 11:50:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100289,2023/02/07 11:48:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100291,2023/02/07 11:50:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100292,2023/02/07 11:52:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Tuesday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100293,2023/02/07 11:52:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Tuesday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100294,2023/02/07 11:53:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100295,2023/02/07 11:53:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900669,2023/02/07 13:50:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Tuesday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900670,2023/02/07 13:50:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Tuesday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100337,2023/02/08 14:09:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100335,2023/02/08 14:09:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900698,2023/02/08 14:09:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,100
300 WAVERLY AVE,230100336,2023/02/08 14:09:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100338,2023/02/08 14:11:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100339,2023/02/08 14:11:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900700,2023/02/08 14:11:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900699,2023/02/08 14:11:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900701,2023/02/08 14:11:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900703,2023/02/08 14:12:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900702,2023/02/08 14:12:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100341,2023/02/08 14:13:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100340,2023/02/08 14:13:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700800,2023/02/08 15:53:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,15,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700801,2023/02/08 15:53:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,15,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700802,2023/02/08 15:54:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Wednesday,15,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700803,2023/02/08 15:54:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Wednesday,15,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230700804,2023/02/08 15:55:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,15,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700805,2023/02/08 15:55:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,15,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100348,2023/02/09 09:39:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100349,2023/02/09 09:39:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100351,2023/02/09 09:40:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100350,2023/02/09 09:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100353,2023/02/09 09:42:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,9,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100352,2023/02/09 09:42:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100367,2023/02/10 11:02:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Friday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100368,2023/02/10 11:02:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100369,2023/02/10 11:03:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Friday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100370,2023/02/10 11:03:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Friday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100372,2023/02/10 13:56:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Friday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100371,2023/02/10 13:56:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Friday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100373,2023/02/10 13:58:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Friday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100374,2023/02/10 13:58:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100378,2023/02/10 14:00:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,14,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100377,2023/02/10 14:00:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Friday,14,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100375,2023/02/10 13:58:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Friday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100376,2023/02/10 13:58:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231501086,2023/02/14 17:55:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,17,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231501085,2023/02/14 17:54:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,17,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231501087,2023/02/14 17:56:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,17,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231501088,2023/02/14 17:59:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Tuesday,17,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231501215,2023/02/18 16:34:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Saturday,16,43.0400816,-76.1317789,1,0
300 WAVERLY AVE,231300892,2023/02/18 16:34:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100496,2023/02/18 16:34:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100497,2023/02/18 16:35:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231501216,2023/02/18 16:35:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231501217,2023/02/18 16:36:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Saturday,16,43.0400816,-76.1317789,1,100
300 WAVERLY AVE,231300893,2023/02/18 16:36:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Saturday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231501218,2023/02/18 16:37:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Saturday,16,43.0400816,-76.1317789,1,100
300 WAVERLY AVE,231300894,2023/02/18 16:36:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Saturday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100498,2023/02/18 16:36:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231300895,2023/02/18 16:37:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Saturday,16,43.0400816,-76.1317789,1,0
300 WAVERLY AVE,230100499,2023/02/18 16:38:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Saturday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,231501219,2023/02/18 16:37:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Saturday,16,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100530,2023/02/21 09:53:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100573,2023/02/22 10:11:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,10,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100574,2023/02/22 10:11:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100575,2023/02/22 10:12:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100576,2023/02/22 10:12:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100581,2023/02/22 10:38:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100580,2023/02/22 10:38:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,409376D,2023/02/16 11:09:00+00,NO STANDING 9 AM - 6 PM CO15-364,Paid In Full,Thursday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100591,2023/02/22 13:38:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100592,2023/02/22 13:38:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100593,2023/02/22 13:43:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100595,2023/02/22 13:44:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Second Notice,Wednesday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100594,2023/02/22 13:43:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100596,2023/02/22 13:44:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Wednesday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100599,2023/02/22 13:47:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100597,2023/02/22 13:46:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100598,2023/02/22 13:46:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100600,2023/02/22 13:47:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100601,2023/02/22 13:48:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100602,2023/02/22 13:48:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100610,2023/02/23 09:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100609,2023/02/23 09:40:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100611,2023/02/23 09:42:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100612,2023/02/23 09:42:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Thursday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100613,2023/02/23 09:42:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Thursday,9,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100614,2023/02/23 09:47:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100622,2023/02/23 11:04:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100621,2023/02/23 11:04:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100623,2023/02/23 11:05:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,11,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230100624,2023/02/23 11:05:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,409375D,2023/02/16 11:07:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,11,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,409377D,2023/02/16 11:09:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Thursday,11,43.0400816,-76.1317789,1,100
300 WAVERLY AVE,230900783,2023/02/24 10:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Friday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900784,2023/02/24 10:40:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Friday,10,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,409318D,2023/02/17 12:17:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Friday,12,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,409317D,2023/02/17 12:20:00+00,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Friday,12,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230900794,2023/02/27 10:36:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700930,2023/02/27 10:36:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230700931,2023/02/27 10:36:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,10,43.0400816,-76.1317789,1,60
300 WAVERLY AVE,230900795,2023/02/27 10:38:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Second Notice,Monday,10,43.0400816,-76.1317789,1,100
300 WAVERLY AVE,230100639,2023/02/27 13:36:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,13,43.0400816,-76.1317789,1,25
300 WAVERLY AVE,230100642,2023/02/27 13:38:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Second Notice,Monday,13,43.0400816,-76.1317789,1,60
